TradeDate,DeliveryDate,StartTime,EndTime,MW
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4967.2
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4967.2
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4967.2
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4967.2
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4967.2
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4967.2
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4967.2
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4967.2
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4969.1
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4969.1
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4969.1
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4969.1
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4969.1
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",4969.1
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",5066.7
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",5066.7
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",5066.7
"2023-11-21","2023-11-21","2023-11-21T18:00:00","2023-11-21T18:30:00",5066.7
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4952.2
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4952.2
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4952.2
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4952.2
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4952.2
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4952.2
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4952.2
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4952.2
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4952.2
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4952.2
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4947.1
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4947.1
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4947.1
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4947.1
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4947.1
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",4947.1
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",5019.8
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",5019.8
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",5019.8
"2023-11-21","2023-11-21","2023-11-21T18:30:00","2023-11-21T19:00:00",5019.8
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4843
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4843
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4843
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4843
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4843
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4843
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4843
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4843
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4843
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4843
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4846.2
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4846.2
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4846.2
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4846.2
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4846.2
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4846.2
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4923
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4923
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4923
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4923
"2023-11-21","2023-11-21","2023-11-21T19:00:00","2023-11-21T19:30:00",4923
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4869.2
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4869.2
"2023-11-21","2023-11-21","2023-11-21T19:30:00","2023-11-21T20:00:00",4869.2
