TradeDate,ParticipantName,ResourceName,ResourceType,EffectiveTime,IssueTime,OutturnAvailability,OutturnMinimumStableGen,FuelUseFlag
"2024-02-17","PT_400033","GU_401680","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",5.52,0,"P"
"2024-02-17","PT_400062","GU_401750","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",5.67,0,"P"
"2024-02-17","PT_400021","GU_400021","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.11,0,"P"
"2024-02-17","PT_400021","GU_401380","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.24,0,"P"
"2024-02-17","PT_400021","GU_400591","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",14.3,0,"P"
"2024-02-17","PT_400202","GU_404490","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",15.48,0,"P"
"2024-02-17","PT_500028","GU_501740","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",9.137,0,"P"
"2024-02-17","PT_400043","GU_402200","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.38,0,"P"
"2024-02-17","PT_400021","GU_403840","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",13.6,0,"P"
"2024-02-17","PT_400051","GU_402050","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",2.64,0,"P"
"2024-02-17","PT_402540","GU_405160","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",9.49,0,"P"
"2024-02-17","PT_400043","GU_401930","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",51.1,0,"P"
"2024-02-17","PT_400028","GU_401820","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",6.22,0,"P"
"2024-02-17","PT_500086","GU_501360","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",8.835,0,"P"
"2024-02-17","PT_400126","GU_401500","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",6.68,0,"P"
"2024-02-17","PT_400200","GU_403920","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",4.6,0,"P"
"2024-02-17","PT_500110","GU_504200","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",8.439,0,"P"
"2024-02-17","PT_500039","GU_503900","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",16.489,0,"P"
"2024-02-17","PT_400030","GU_403760","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",24.12,0,"P"
"2024-02-17","PT_400202","GU_404500","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",8.09,0,"P"
"2024-02-17","PT_500112","GU_504230","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.727,0,"P"
"2024-02-17","PT_402540","GU_403390","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",8.33,0,"P"
"2024-02-17","PT_400033","GU_400950","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",16.31,0,"P"
"2024-02-17","PT_500086","GU_501410","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",0,0,"P"
"2024-02-17","PT_400043","GU_401240","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",7.35,0,"P"
"2024-02-17","PT_500025","GU_501150","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",6.541,0,"P"
"2024-02-17","PT_500047","GU_500790","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",9.708,0,"P"
"2024-02-17","PT_400021","GU_400050","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",16.41,0,"P"
"2024-02-17","PT_400185","GU_401950","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",7.3,0,"P"
"2024-02-17","PT_500021","GU_501670","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",39.241,0,"P"
"2024-02-17","PT_402576","GU_404330","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",15.56,0,"P"
"2024-02-17","PT_500024","GU_504090","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",0,0,"P"
"2024-02-17","PT_500021","GU_500020","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.037,0,"P"
"2024-02-17","PT_400062","GU_404210","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",5.27,0,"P"
"2024-02-17","PT_502534","GU_504030","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",8.092,0,"P"
"2024-02-17","PT_402613","GU_405210","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",46.21,0,"P"
"2024-02-17","PT_400062","GU_401720","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",0.56,0,"P"
"2024-02-17","PT_500021","GU_504060","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.485,0,"P"
"2024-02-17","PT_400080","GU_404560","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.93,0,"P"
"2024-02-17","PT_402540","GU_404000","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",2.06,0,"P"
"2024-02-17","PT_400038","GU_400550","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",13.12,0,"P"
"2024-02-17","PT_400200","GU_404460","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",6.83,0,"P"
"2024-02-17","PT_402563","GU_404480","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.29,0,"P"
"2024-02-17","PT_400208","GU_402130","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",12.24,0,"P"
"2024-02-17","PT_400200","GU_403880","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",8.04,0,"P"
"2024-02-17","PT_402546","GU_403400","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",13.79,0,"P"
"2024-02-17","PT_500025","GU_501430","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",5.127,0,"P"
"2024-02-17","PT_400051","GU_403970","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.18,0,"P"
"2024-02-17","PT_400174","GU_405870","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",5.29,0,"P"
"2024-02-17","PT_400043","GU_401360","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.71,0,"P"
"2024-02-17","PT_500021","GU_501630","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",0.132,0,"P"
"2024-02-17","PT_400225","GU_402340","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",6,0,"P"
"2024-02-17","PT_400200","GU_404580","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.23,0,"P"
"2024-02-17","PT_500021","GU_501520","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",2.424,0,"P"
"2024-02-17","PT_500028","GU_503830","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",7.271,0,"P"
"2024-02-17","PT_500028","GU_501660","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",0,0,"P"
"2024-02-17","PT_402540","GU_405110","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",14.35,0,"P"
"2024-02-17","PT_500028","GU_503790","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",4.381,0,"P"
"2024-02-17","PT_400043","GU_401920","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",2.76,0,"P"
"2024-02-17","PT_400043","GU_401280","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",11.41,0,"P"
"2024-02-17","PT_400043","GU_401060","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.38,0,"P"
"2024-02-17","PT_400028","GU_406560","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.71,0,"P"
"2024-02-17","PT_400028","GU_402160","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",2.92,0,"P"
"2024-02-17","PT_400033","GU_402080","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",8.07,0,"P"
"2024-02-17","PT_400043","GU_406530","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",15.14,0,"P"
"2024-02-17","PT_500025","GU_501050","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.906,0,"P"
"2024-02-17","PT_400062","GU_403930","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",0.97,0,"P"
"2024-02-17","PT_500086","GU_503940","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",5.092,0,"P"
"2024-02-17","PT_500074","GU_501250","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",11.907,0,"P"
"2024-02-17","PT_500021","GU_500740","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",4.95,0,"P"
"2024-02-17","PT_400033","GU_401440","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.29,0,"P"
"2024-02-17","PT_400030","GU_405190","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",0.09,0,"P"
"2024-02-17","PT_400062","GU_404420","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.18,0,"P"
"2024-02-17","PT_400033","GU_402190","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.76,0,"P"
"2024-02-17","PT_400062","GU_401740","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",5.54,0,"P"
"2024-02-17","PT_400062","GU_400731","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",7.36,0,"P"
"2024-02-17","PT_400021","GU_401080","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",4.99,0,"P"
"2024-02-17","PT_400021","GU_400080","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",14.13,0,"P"
"2024-02-17","PT_400025","GU_405890","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",6.56,0,"P"
"2024-02-17","PT_400132","GU_401700","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",2.6,0,"P"
"2024-02-17","PT_400021","GU_400910","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",10.36,0,"P"
"2024-02-17","PT_402577","GU_404340","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.25,0,"P"
"2024-02-17","PT_400021","GU_401990","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",70.46,0,"P"
"2024-02-17","PT_400021","GU_402220","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",12.16,0,"P"
"2024-02-17","PT_500028","GU_503920","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",31.823,0,"P"
"2024-02-17","PT_400021","GU_403980","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.73,0,"P"
"2024-02-17","PT_502534","GU_504040","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",17.057,0,"P"
"2024-02-17","PT_500021","GU_501500","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",15.262,0,"P"
"2024-02-17","PT_500028","GU_501680","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",8.563,0,"P"
"2024-02-17","PT_400021","GU_400060","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.19,0,"P"
"2024-02-17","PT_400178","GU_401900","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",25.06,0,"P"
"2024-02-17","PT_500021","GU_501710","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",5.286,0,"P"
"2024-02-17","PT_500028","GU_503780","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",7.582,0,"P"
"2024-02-17","PT_500025","GU_501190","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",13.478,0,"P"
"2024-02-17","PT_400062","GU_401770","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",2.76,0,"P"
"2024-02-17","PT_500021","GU_501550","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",7.364,0,"P"
"2024-02-17","PT_400021","GU_402210","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.08,0,"P"
"2024-02-17","PT_400021","GU_401960","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",35.87,0,"P"
"2024-02-17","PT_400238","GU_403380","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",9.96,0,"P"
"2024-02-17","PT_400200","GU_403750","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",6.97,0,"P"
"2024-02-17","PT_400220","GU_405840","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",0,0,"P"
"2024-02-17","PT_400200","GU_404570","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",5.53,0,"P"
"2024-02-17","PT_500044","GU_500720","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",5.609,0,"P"
"2024-02-17","PT_400165","GU_401840","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",9.42,0,"P"
"2024-02-17","PT_402608","GU_405140","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",21.23,0,"P"
"2024-02-17","PT_500028","GU_503810","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",9.033,0,"P"
"2024-02-17","PT_400028","GU_405130","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",56.23,0,"P"
"2024-02-17","PT_400028","GU_401890","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",11.51,0,"P"
"2024-02-17","PT_500028","GU_503800","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",5.971,0,"P"
"2024-02-17","PT_400043","GU_401000","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.95,0,"P"
"2024-02-17","PT_400043","GU_400650","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",2.99,0,"P"
"2024-02-17","PT_500028","GU_503860","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",3.201,0,"P"
"2024-02-17","PT_500021","GU_500010","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",5.344,0,"P"
"2024-02-17","PT_402563","GU_403800","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",2.87,0,"P"
"2024-02-17","PT_400043","GU_401790","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.23,0,"P"
"2024-02-17","PT_400033","GU_401090","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",2.23,0,"P"
"2024-02-17","PT_400062","GU_400730","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",0.96,0,"P"
"2024-02-17","PT_400030","GU_405150","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",0,0,"P"
"2024-02-17","PT_400021","GU_400070","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",36.48,0,"P"
"2024-02-17","PT_400062","GU_404290","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",2.1,0,"P"
"2024-02-17","PT_400062","GU_401780","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",4.86,0,"P"
"2024-02-17","PT_400033","GU_402150","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",13.24,0,"P"
"2024-02-17","PT_500028","GU_503820","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",2.731,0,"P"
"2024-02-17","PT_500073","GU_501230","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",12.749,0,"P"
"2024-02-17","PT_400043","GU_401250","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",14.53,0,"P"
"2024-02-17","PT_400135","GU_401690","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",11.5,0,"P"
"2024-02-17","PT_400043","GU_405830","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",15.15,0,"P"
"2024-02-17","PT_400062","GU_401730","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.73,0,"P"
"2024-02-17","PT_400021","GU_400920","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.53,0,"P"
"2024-02-17","PT_400021","GU_404990","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",0.26,0,"P"
"2024-02-17","PT_400030","GU_403790","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",9.4,0,"P"
"2024-02-17","PT_500025","GU_501210","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",1.585,0,"P"
"2024-02-17","PT_500024","GU_503400","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",0,0,"P"
"2024-02-17","PT_400109","GU_401350","GEN","2024-02-17T17:30:00","2024-02-17T17:30:00",14.84,0,"P"
"2024-02-17","PT_500021","GU_501700","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",3.121,0,"P"
"2024-02-17","PT_500028","GU_501750","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",9.638,0,"P"
"2024-02-17","PT_500021","GU_501730","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",3.872,0,"P"
"2024-02-17","PT_500112","GU_504230","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",2.046,0,"P"
"2024-02-17","PT_500021","GU_504160","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",4.652,0,"P"
"2024-02-17","PT_500025","GU_501190","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",12.657,0,"P"
"2024-02-17","PT_500021","GU_501720","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",7.363,0,"P"
"2024-02-17","PT_500021","GU_501160","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",31.858,0,"P"
"2024-02-17","PT_500025","GU_501440","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",5.628,0,"P"
"2024-02-17","PT_500021","GU_500020","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",2.082,0,"P"
"2024-02-17","PT_500021","GU_501520","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",2.283,0,"P"
"2024-02-17","PT_500028","GU_503840","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",6.58,0,"P"
"2024-02-17","PT_500021","GU_501500","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",14.29,0,"P"
"2024-02-17","PT_500086","GU_503930","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",3.769,0,"P"
"2024-02-17","PT_500028","GU_501660","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",0,0,"P"
"2024-02-17","PT_500021","GU_501620","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",15.991,0,"P"
"2024-02-17","PT_500110","GU_504200","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",9.901,0,"P"
"2024-02-17","PT_500086","GU_501360","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",6.113,0,"P"
"2024-02-17","PT_500086","GU_501390","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",3.496,0,"P"
"2024-02-17","PT_500086","GU_501410","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",0,0,"P"
"2024-02-17","PT_500028","GU_501740","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",5.546,0,"P"
"2024-02-17","PT_500039","GU_503900","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",19.464,0,"P"
"2024-02-17","PT_500025","GU_501150","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",7.931,0,"P"
"2024-02-17","PT_500021","GU_501670","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",44.013,0,"P"
"2024-02-17","PT_500024","GU_504090","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",0,0,"P"
"2024-02-17","PT_500021","GU_504060","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",4.685,0,"P"
"2024-02-17","PT_500028","GU_503860","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",3.829,0,"P"
"2024-02-17","PT_500028","GU_503830","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",8.609,0,"P"
"2024-02-17","PT_500025","GU_501040","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",2.701,0,"P"
"2024-02-17","PT_500086","GU_503940","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",5.036,0,"P"
"2024-02-17","PT_500028","GU_503790","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",6.351,0,"P"
"2024-02-17","PT_500074","GU_501250","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",6.529,0,"P"
"2024-02-17","PT_500028","GU_503920","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",29.357,0,"P"
"2024-02-17","PT_500044","GU_500720","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",4.778,0,"P"
"2024-02-17","PT_500028","GU_501680","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",5.237,0,"P"
"2024-02-17","PT_500021","GU_501710","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",3.814,0,"P"
"2024-02-17","PT_500047","GU_500790","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",7.619,0,"P"
"2024-02-17","PT_500021","GU_501550","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",9.943,0,"P"
"2024-02-17","PT_500025","GU_501430","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",5.245,0,"P"
"2024-02-17","PT_500021","GU_500740","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",7.857,0,"P"
"2024-02-17","PT_500028","GU_503810","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",9.256,0,"P"
"2024-02-17","PT_500021","GU_500010","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",6.099,0,"P"
"2024-02-17","PT_500028","GU_503800","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",5.165,0,"P"
"2024-02-17","PT_500024","GU_503400","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",0,0,"P"
"2024-02-17","PT_500073","GU_501230","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",12.742,0,"P"
"2024-02-17","PT_500028","GU_503820","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",4.354,0,"P"
"2024-02-17","PT_500025","GU_501050","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",4.569,0,"P"
"2024-02-17","PT_502534","GU_504040","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",29.065,0,"P"
"2024-02-17","PT_500028","GU_503780","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",7.601,0,"P"
"2024-02-17","PT_502534","GU_504030","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",6.482,0,"P"
"2024-02-17","PT_500021","GU_501630","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",0.332,0,"P"
"2024-02-17","PT_500025","GU_501210","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",1.254,0,"P"
"2024-02-17","PT_500028","GU_503850","GEN","2024-02-17T17:15:00","2024-02-17T17:15:00",2.669,0,"P"
"2024-02-17","PT_400090","DSU_403450","DSU","2024-02-17T17:08:00","2024-02-17T17:07:17",0,0,"P"
"2024-02-17","PT_500028","GU_503850","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",5.48,0,"P"
"2024-02-17","PT_400200","GU_403990","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",5.54,0,"P"
"2024-02-17","PT_400208","GU_402110","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",14.03,0,"P"
"2024-02-17","PT_402540","GU_403390","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",5.31,0,"P"
"2024-02-17","PT_500028","GU_501750","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",8.71,0,"P"
"2024-02-17","PT_500021","GU_501730","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",3.369,0,"P"
"2024-02-17","PT_400043","GU_401150","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",3.88,0,"P"
"2024-02-17","PT_400043","GU_402010","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",0.47,0,"P"
"2024-02-17","PT_400051","GU_402280","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",7.7,0,"P"
"2024-02-17","PT_402576","GU_404330","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",21.95,0,"P"
"2024-02-17","PT_400200","GU_404470","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",8.6,0,"P"
"2024-02-17","PT_400033","GU_401940","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",13.53,0,"P"
"2024-02-17","PT_400062","GU_401710","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",1.82,0,"P"
"2024-02-17","PT_400028","GU_402260","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",0.5,0,"P"
"2024-02-17","PT_400028","GU_401810","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",6.91,0,"P"
"2024-02-17","PT_400062","GU_404200","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",5.3,0,"P"
"2024-02-17","PT_400043","GU_400650","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",2.93,0,"P"
"2024-02-17","PT_400033","GU_402150","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",12.27,0,"P"
"2024-02-17","PT_400033","GU_400940","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",8.96,0,"P"
"2024-02-17","PT_400030","GU_403760","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",19.2,0,"P"
"2024-02-17","PT_400043","GU_401340","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",1.74,0,"P"
"2024-02-17","PT_400021","GU_400600","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",2.64,0,"P"
"2024-02-17","PT_500021","GU_504160","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",4.318,0,"P"
"2024-02-17","PT_500025","GU_501190","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",10.61,0,"P"
"2024-02-17","PT_400021","GU_403950","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",2.54,0,"P"
"2024-02-17","PT_500025","GU_501040","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",5.348,0,"P"
"2024-02-17","PT_500112","GU_504230","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",1.685,0,"P"
"2024-02-17","PT_500021","GU_501720","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",5.571,0,"P"
"2024-02-17","PT_400220","GU_402300","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",6.79,0,"P"
"2024-02-17","PT_400192","GU_401980","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",5.57,0,"P"
"2024-02-17","PT_500025","GU_501440","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",6.354,0,"P"
"2024-02-17","PT_402630","GU_406470","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",0,0,"P"
"2024-02-17","PT_500021","GU_501520","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",3.734,0,"P"
"2024-02-17","PT_400146","GU_401670","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",2.12,0,"P"
"2024-02-17","PT_402561","GU_403770","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",11.58,0,"P"
"2024-02-17","PT_500021","GU_501160","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",28.553,0,"P"
"2024-02-17","PT_500021","GU_500020","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",2.468,0,"P"
"2024-02-17","PT_402540","GU_405110","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",12.9,0,"P"
"2024-02-17","PT_500028","GU_503800","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",6.253,0,"P"
"2024-02-17","PT_402564","GU_403810","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",10.02,0,"P"
"2024-02-17","PT_500028","GU_503840","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",6.355,0,"P"
"2024-02-17","PT_402577","GU_404930","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",0.15,0,"P"
"2024-02-17","PT_500028","GU_501660","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",0.121,0,"P"
"2024-02-17","PT_400043","GU_401070","GEN","2024-02-17T17:00:00","2024-02-17T17:00:00",8.73,0,"P"
