TradeDate,ResourceName,StartTime,EndTime,MeteredFlow,FlowVariance,ResidualCapacity
"2024-01-26","I_ROIEWIC","2024-01-26T03:00:00","2024-01-26T03:29:59",-1.31,-1.31,515
"2024-01-26","I_ROIEWIC","2024-01-26T04:00:00","2024-01-26T04:29:59",-1.31,-1.31,515
"2024-01-26","I_NIMOYLE","2024-01-26T04:00:00","2024-01-26T04:30:00",-129.8,-249.8,260
"2024-01-26","I_ROIEWIC","2024-01-26T05:00:00","2024-01-26T05:29:59",-5.3,-5.3,515
"2024-01-26","I_NIMOYLE","2024-01-26T05:00:00","2024-01-26T05:30:00",-94.6,-193.1,303
"2024-01-26","I_NIMOYLE","2024-01-26T06:00:00","2024-01-26T06:30:00",18.1,18.1,500
"2024-01-26","I_ROIEWIC","2024-01-26T06:00:00","2024-01-26T06:29:59",35.95,35.95,515
"2024-01-26","I_NIMOYLE","2024-01-26T07:00:00","2024-01-26T07:30:00",165,37.5,245
"2024-01-26","I_ROIEWIC","2024-01-26T07:00:00","2024-01-26T07:29:59",186.08,36.08,215
"2024-01-26","I_NIMOYLE","2024-01-26T08:00:00","2024-01-26T08:30:00",224.3,-0.7,50
"2024-01-26","I_ROIEWIC","2024-01-26T08:00:00","2024-01-26T08:29:59",263.61,-1.39,-15
"2024-01-26","I_NIMOYLE","2024-01-26T09:00:00","2024-01-26T09:30:00",224.3,-0.7,50
"2024-01-26","I_ROIEWIC","2024-01-26T09:00:00","2024-01-26T09:29:59",263.55,-1.45,-15
"2024-01-26","I_ROIEWIC","2024-01-26T10:00:00","2024-01-26T10:29:59",263.44,-1.56,-15
"2024-01-26","I_NIMOYLE","2024-01-26T10:00:00","2024-01-26T10:30:00",224.3,-0.7,50
"2024-01-26","I_NIMOYLE","2024-01-26T11:00:00","2024-01-26T11:30:00",224.3,-0.7,50
"2024-01-26","I_ROIEWIC","2024-01-26T11:00:00","2024-01-26T11:29:59",257.76,-7.24,-15
"2024-01-26","I_NIMOYLE","2024-01-26T12:00:00","2024-01-26T12:30:00",186.8,-34.7,57
"2024-01-26","I_ROIEWIC","2024-01-26T12:00:00","2024-01-26T12:29:59",153.6,-9.4,189
"2024-01-26","I_NIMOYLE","2024-01-26T13:00:00","2024-01-26T13:30:00",221.6,16.1,89
"2024-01-26","I_ROIEWIC","2024-01-26T13:00:00","2024-01-26T13:29:59",139.28,4.78,246
"2024-01-26","I_ROIEWIC","2024-01-26T14:00:00","2024-01-26T14:29:59",23.56,-23.94,420
"2024-01-26","I_NIMOYLE","2024-01-26T14:00:00","2024-01-26T14:30:00",211.8,-13.2,50
"2024-01-26","I_ROIEWIC","2024-01-26T15:00:00","2024-01-26T15:29:59",8.36,8.36,515
"2024-01-26","I_NIMOYLE","2024-01-26T15:00:00","2024-01-26T15:30:00",132,21.5,279
"2024-01-26","I_NIMOYLE","2024-01-26T16:00:00","2024-01-26T16:30:00",91.2,-28.3,261
"2024-01-26","I_ROIEWIC","2024-01-26T16:00:00","2024-01-26T16:29:59",7.83,-29.6695,440.001
"2024-01-26","I_NIMOYLE","2024-01-26T17:00:00","2024-01-26T17:30:00",135.2,37.7,305
"2024-01-26","I_ROIEWIC","2024-01-26T17:00:00","2024-01-26T17:29:59",6.33,6.33,515
"2024-01-26","I_ROIEWIC","2024-01-26T18:00:00","2024-01-26T18:29:59",-1.28,-1.28,515
"2024-01-26","I_NIMOYLE","2024-01-26T18:00:00","2024-01-26T18:30:00",198.2,-2.3,99
"2024-01-26","I_ROIEWIC","2024-01-26T19:00:00","2024-01-26T19:29:59",-1.28,-1.28,515
"2024-01-26","I_NIMOYLE","2024-01-26T19:00:00","2024-01-26T19:30:00",166,-22,124
"2024-01-26","I_ROIEWIC","2024-01-26T20:00:00","2024-01-26T20:29:59",8.6,8.6,515
"2024-01-26","I_NIMOYLE","2024-01-26T20:00:00","2024-01-26T20:30:00",112.3,-31.7,212
"2024-01-26","I_ROIEWIC","2024-01-26T21:00:00","2024-01-26T21:29:59",7.75,-29.7495,440.001
"2024-01-26","I_NIMOYLE","2024-01-26T21:00:00","2024-01-26T21:30:00",-14.6,-14.6,500
"2024-01-26","I_NIMOYLE","2024-01-26T22:00:00","2024-01-26T22:30:00",-77.9,-139.4,377
"2024-01-27","I_ROIEWIC","2024-01-26T23:00:00","2024-01-26T23:29:59",26.91,26.91,515
"2024-01-27","I_NIMOYLE","2024-01-26T23:00:00","2024-01-26T23:30:00",-85.3,-207.8,255
"2024-01-27","I_NIMOYLE","2024-01-27T00:00:00","2024-01-27T00:30:00",-96.8,-156.8,380
"2024-01-27","I_ROIEWIC","2024-01-27T00:00:00","2024-01-27T00:29:59",-38.29,-38.29,515
"2024-01-27","I_NIMOYLE","2024-01-27T01:00:00","2024-01-27T01:30:00",-157.2,-341.2,132
"2024-01-27","I_ROIEWIC","2024-01-27T01:00:00","2024-01-27T01:29:59",-1.92,-10.92,497
"2024-01-27","I_NIMOYLE","2024-01-27T02:00:00","2024-01-27T02:30:00",-170.9,-344.4,153
"2024-01-27","I_ROIEWIC","2024-01-27T02:00:00","2024-01-27T02:29:59",-17.5,-17.5,515
"2024-01-27","I_NIMOYLE","2024-01-27T03:00:00","2024-01-27T03:30:00",-199.2,-399.2,100
"2024-01-27","I_ROIEWIC","2024-01-27T03:00:00","2024-01-27T03:29:59",-66.33,-117.33,413
"2024-01-27","I_NIMOYLE","2024-01-27T04:00:00","2024-01-27T04:30:00",-199.2,-399.2,100
"2024-01-27","I_ROIEWIC","2024-01-27T04:00:00","2024-01-27T04:29:59",-110.82,-216.32,304
"2024-01-27","I_NIMOYLE","2024-01-27T05:00:00","2024-01-27T05:30:00",-199.2,-399.2,100
"2024-01-27","I_ROIEWIC","2024-01-27T05:00:00","2024-01-27T05:29:59",-98.75,-210.75,291
"2024-01-27","I_NIMOYLE","2024-01-27T06:00:00","2024-01-27T06:30:00",-199.2,-399.2,100
"2024-01-27","I_ROIEWIC","2024-01-27T06:00:00","2024-01-27T06:29:59",-149.06,-268.06,277
"2024-01-27","I_NIMOYLE","2024-01-27T07:00:00","2024-01-27T07:30:00",-137.7,-310.2,155
"2024-01-27","I_ROIEWIC","2024-01-27T07:00:00","2024-01-27T07:29:59",-36.58,-105.58,377
"2024-01-27","I_NIMOYLE","2024-01-27T08:00:00","2024-01-27T08:30:00",-44.5,-125.5,338
"2024-01-27","I_ROIEWIC","2024-01-27T08:00:00","2024-01-27T08:29:59",-1.3,-1.3,515
"2024-01-27","I_NIMOYLE","2024-01-27T09:00:00","2024-01-27T09:30:00",37.2,37.2,500
"2024-01-27","I_ROIEWIC","2024-01-27T09:00:00","2024-01-27T09:29:59",27.78,27.78,515
"2024-01-27","I_NIMOYLE","2024-01-27T10:00:00","2024-01-27T10:30:00",187.8,37.8,200
"2024-01-27","I_ROIEWIC","2024-01-27T10:00:00","2024-01-27T10:29:59",24.22,23.22,513
"2024-01-27","I_NIMOYLE","2024-01-27T11:00:00","2024-01-27T11:30:00",224.2,-0.8,50
"2024-01-27","I_ROIEWIC","2024-01-27T11:00:00","2024-01-27T11:29:59",35.55,35.55,515
"2024-01-27","I_NIMOYLE","2024-01-27T12:00:00","2024-01-27T12:30:00",224.3,-0.7,50
"2024-01-27","I_ROIEWIC","2024-01-27T12:00:00","2024-01-27T12:29:59",51.19,-8.31,396
"2024-01-27","I_NIMOYLE","2024-01-27T13:00:00","2024-01-27T13:30:00",224.2,-0.8,50
"2024-01-27","I_ROIEWIC","2024-01-27T13:00:00","2024-01-27T13:29:59",42.66,-5.34,419
"2024-01-27","I_NIMOYLE","2024-01-27T14:00:00","2024-01-27T14:30:00",125.9,-19.6,209
"2024-01-27","I_ROIEWIC","2024-01-27T14:00:00","2024-01-27T14:29:59",3.68,-22.82,462
"2024-01-27","I_NIMOYLE","2024-01-27T15:00:00","2024-01-27T15:30:00",130.8,-18.2,202
"2024-01-27","I_ROIEWIC","2024-01-27T15:00:00","2024-01-27T15:29:59",-1.28,-1.28,515
"2024-01-27","I_NIMOYLE","2024-01-27T16:00:00","2024-01-27T16:30:00",124.5,-19,213
"2024-01-27","I_ROIEWIC","2024-01-27T16:00:00","2024-01-27T16:29:59",-1.28,-1.28,515
"2024-01-27","I_NIMOYLE","2024-01-27T17:00:00","2024-01-27T17:30:00",152.7,34.2,263
"2024-01-27","I_ROIEWIC","2024-01-27T17:00:00","2024-01-27T17:29:59",-1.15,-1.15,515
"2024-01-27","I_NIMOYLE","2024-01-27T18:00:00","2024-01-27T18:30:00",92.6,-36.9,241
"2024-01-27","I_ROIEWIC","2024-01-27T18:00:00","2024-01-27T18:29:59",0.16,-13.84,487
"2024-01-27","I_NIMOYLE","2024-01-27T19:00:00","2024-01-27T19:30:00",-28.9,-28.9,500
"2024-01-27","I_ROIEWIC","2024-01-27T19:00:00","2024-01-27T19:29:59",-1.1,-5.5995,506.001
"2024-01-27","I_NIMOYLE","2024-01-27T20:00:00","2024-01-27T20:30:00",-84,-138,392
"2024-01-27","I_ROIEWIC","2024-01-27T20:00:00","2024-01-27T20:29:59",-1.28,-1.28,515
"2024-01-27","I_NIMOYLE","2024-01-27T21:00:00","2024-01-27T21:30:00",-150.7,-269.7,262
"2024-01-27","I_ROIEWIC","2024-01-27T21:00:00","2024-01-27T21:29:59",-37.9,-37.9,515
"2024-01-27","I_NIMOYLE","2024-01-27T22:00:00","2024-01-27T22:30:00",-196.5,-381,131
"2024-01-27","I_ROIEWIC","2024-01-27T22:00:00","2024-01-27T22:29:59",-154.54,-272.04,280
"2024-01-28","I_NIMOYLE","2024-01-27T23:00:00","2024-01-27T23:30:00",-189.8,-352.8,174
"2024-01-28","I_ROIEWIC","2024-01-27T23:00:00","2024-01-27T23:29:59",-247.39,-475.39,59
"2024-01-28","I_NIMOYLE","2024-01-28T09:00:00","2024-01-28T09:30:00",-146,-312,168
"2024-01-28","I_NIMOYLE","2024-01-28T10:00:00","2024-01-28T10:30:00",-141.6,-309.6,164
"2024-01-28","I_ROIEWIC","2024-01-28T10:00:00","2024-01-28T10:29:59",-149.76,-335.76,143
"2024-01-28","I_NIMOYLE","2024-01-28T11:00:00","2024-01-28T11:30:00",-123.9,-246.9,254
"2024-01-28","I_ROIEWIC","2024-01-28T11:00:00","2024-01-28T11:29:59",-10.01,-46.01,443
"2024-01-28","I_NIMOYLE","2024-01-28T12:00:00","2024-01-28T12:30:00",-74.3,-177.8,293
"2024-01-28","I_ROIEWIC","2024-01-28T12:00:00","2024-01-28T12:29:59",-1.29,-1.29,515
"2024-01-28","I_NIMOYLE","2024-01-28T13:00:00","2024-01-28T13:30:00",-39.1,-103.1,372
"2024-01-28","I_ROIEWIC","2024-01-28T13:00:00","2024-01-28T13:29:59",-1.29,-1.29,515
"2024-01-28","I_NIMOYLE","2024-01-28T14:00:00","2024-01-28T14:30:00",36.9,36.9,500
"2024-01-28","I_ROIEWIC","2024-01-28T14:00:00","2024-01-28T14:29:59",26.71,26.71,515
"2024-01-28","I_NIMOYLE","2024-01-28T15:00:00","2024-01-28T15:30:00",187.6,37.6,200
"2024-01-28","I_ROIEWIC","2024-01-28T15:00:00","2024-01-28T15:29:59",176.15,36.15,235
"2024-01-28","I_NIMOYLE","2024-01-28T16:00:00","2024-01-28T16:30:00",215.3,-9.7,50
"2024-01-28","I_ROIEWIC","2024-01-28T16:00:00","2024-01-28T16:29:59",191.95,-19.05,93
"2024-01-29","I_NIMOYLE","2024-01-29T01:00:00","2024-01-29T01:30:00",210.9,-14.1,50
"2024-01-29","I_NIMOYLE","2024-01-29T02:00:00","2024-01-29T02:30:00",209.2,-0.8,80
"2024-01-29","I_ROIEWIC","2024-01-29T02:00:00","2024-01-29T02:29:59",206.94,-20.56,60
"2024-01-29","I_NIMOYLE","2024-01-29T03:00:00","2024-01-29T03:30:00",209.3,-0.7,80
"2024-01-29","I_ROIEWIC","2024-01-29T03:00:00","2024-01-29T03:29:59",263.14,-1.86,-15
"2024-01-29","I_NIMOYLE","2024-01-29T04:00:00","2024-01-29T04:30:00",166.8,-20.7,125
"2024-01-29","I_ROIEWIC","2024-01-29T04:00:00","2024-01-29T04:29:59",185.35,-33.15,78
"2024-01-29","I_NIMOYLE","2024-01-29T05:00:00","2024-01-29T05:30:00",172.8,-17.7,119
"2024-01-29","I_ROIEWIC","2024-01-29T05:00:00","2024-01-29T05:29:59",103.19,-38.31,232
"2024-01-29","I_ROIEWIC","2024-01-29T06:00:00","2024-01-29T06:29:59",123.34,35.34,339
"2024-01-29","I_ROIEWIC","2024-01-29T07:00:00","2024-01-29T07:29:59",256.27,23.27,49
"2024-01-30","I_ROIEWIC","2024-01-30T01:00:00","2024-01-30T01:29:59",261.59,10.09,12
"2024-01-30","I_ROIEWIC","2024-01-30T02:00:00","2024-01-30T02:29:59",263.05,-1.95,-15
"2024-01-30","I_ROIEWIC","2024-01-30T03:00:00","2024-01-30T03:29:59",263.27,-1.73,-15
"2024-01-30","I_ROIEWIC","2024-01-30T04:00:00","2024-01-30T04:29:59",263.44,-1.56,-15
"2024-01-30","I_ROIEWIC","2024-01-30T05:00:00","2024-01-30T05:29:59",233.76,-25.74,-4
"2024-01-30","I_NIMOYLE","2024-01-30T06:00:00","2024-01-30T06:30:00",221.6,-2.4,52
"2024-01-30","I_ROIEWIC","2024-01-30T06:00:00","2024-01-30T06:29:59",207.11,-20.39,60
"2024-01-30","I_NIMOYLE","2024-01-30T07:00:00","2024-01-30T07:30:00",224.1,1.1,54
"2024-01-30","I_ROIEWIC","2024-01-30T07:00:00","2024-01-30T07:29:59",263.7,-1.3,-15
"2024-01-30","I_NIMOYLE","2024-01-30T08:00:00","2024-01-30T08:30:00",224.1,-0.9,50
"2024-01-30","I_ROIEWIC","2024-01-30T08:00:00","2024-01-30T08:29:59",263.64,-1.36,-15
"2024-01-30","I_NIMOYLE","2024-01-30T09:00:00","2024-01-30T09:30:00",224.1,-0.9,50
"2024-01-30","I_ROIEWIC","2024-01-30T09:00:00","2024-01-30T09:29:59",263.73,-1.27,-15
"2024-01-30","I_NIMOYLE","2024-01-30T10:00:00","2024-01-30T10:30:00",224.1,-0.9,50
"2024-01-30","I_ROIEWIC","2024-01-30T10:00:00","2024-01-30T10:29:59",263.9,-1.1,-15
"2024-01-30","I_NIMOYLE","2024-01-30T11:00:00","2024-01-30T11:30:00",224.1,-0.9,50
"2024-01-30","I_ROIEWIC","2024-01-30T11:00:00","2024-01-30T11:29:59",263.71,-1.29,-15
"2024-01-30","I_NIMOYLE","2024-01-30T12:00:00","2024-01-30T12:30:00",224.2,-0.8,50
"2024-01-30","I_ROIEWIC","2024-01-30T12:00:00","2024-01-30T12:29:59",263.42,-1.58,-15
"2024-01-30","I_NIMOYLE","2024-01-30T13:00:00","2024-01-30T13:30:00",224.2,-0.8,50
"2024-01-30","I_ROIEWIC","2024-01-30T13:00:00","2024-01-30T13:29:59",263.67,-1.33,-15
"2024-01-30","I_NIMOYLE","2024-01-30T14:00:00","2024-01-30T14:30:00",224.1,-0.9,50
"2024-01-30","I_ROIEWIC","2024-01-30T14:00:00","2024-01-30T14:29:59",181.73,-37.77,76
"2024-01-30","I_NIMOYLE","2024-01-30T15:00:00","2024-01-30T15:30:00",224.1,-0.9,50
"2024-01-30","I_ROIEWIC","2024-01-30T15:00:00","2024-01-30T15:29:59",144.82,2.82,231
"2024-01-30","I_NIMOYLE","2024-01-30T16:00:00","2024-01-30T16:30:00",224.1,-0.9,50
"2024-01-30","I_ROIEWIC","2024-01-30T16:00:00","2024-01-30T16:29:59",101.94,-10.06,291
"2024-01-30","I_NIMOYLE","2024-01-30T17:00:00","2024-01-30T17:30:00",186.5,-32,63
"2024-01-30","I_ROIEWIC","2024-01-30T17:00:00","2024-01-30T17:29:59",217.65,36.15,152
"2024-01-30","I_NIMOYLE","2024-01-30T18:00:00","2024-01-30T18:30:00",133.4,-26.1,181
"2024-01-30","I_ROIEWIC","2024-01-30T18:00:00","2024-01-30T18:29:59",162.22,-38.78,113
"2024-01-30","I_NIMOYLE","2024-01-30T19:00:00","2024-01-30T19:30:00",34.7,-35.8,359
"2024-01-30","I_ROIEWIC","2024-01-30T19:00:00","2024-01-30T19:29:59",16.74,-34.26,413
"2024-01-30","I_NIMOYLE","2024-01-30T20:00:00","2024-01-30T20:30:00",130.4,37.4,314
"2024-01-30","I_ROIEWIC","2024-01-30T20:00:00","2024-01-30T20:29:59",36.66,36.66,515
"2024-01-30","I_NIMOYLE","2024-01-30T21:00:00","2024-01-30T21:30:00",192.9,15.4,145
"2024-01-30","I_ROIEWIC","2024-01-30T21:00:00","2024-01-30T21:29:59",7.12,3.12,507
"2024-01-30","I_NIMOYLE","2024-01-30T22:00:00","2024-01-30T22:30:00",135.3,-19.7,190
"2024-01-30","I_ROIEWIC","2024-01-30T22:00:00","2024-01-30T22:29:59",7.44,-29.06,442
"2024-01-31","I_NIMOYLE","2024-01-30T23:00:00","2024-01-30T23:30:00",56.8,18.3,423
"2024-02-01","I_NIMOYLE","2024-02-01T08:00:00","2024-02-01T08:30:00",224.2,84.2,220
"2024-02-01","I_NIMOYLE","2024-02-01T09:00:00","2024-02-01T09:30:00",224.3,-0.7,50
"2024-02-01","I_NIMOYLE","2024-02-01T10:00:00","2024-02-01T10:30:00",224.2,-0.8,50
"2024-02-01","I_NIMOYLE","2024-02-01T11:00:00","2024-02-01T11:30:00",224.3,-0.7,50
"2024-02-01","I_NIMOYLE","2024-02-01T12:00:00","2024-02-01T12:30:00",194.4,-28.1,55
"2024-02-01","I_NIMOYLE","2024-02-01T13:00:00","2024-02-01T13:30:00",153.2,-31.3,131
"2024-02-01","I_ROIEWIC","2024-02-01T13:00:00","2024-02-01T13:29:59",235.87,-29.13,-15
"2024-02-01","I_NIMOYLE","2024-02-01T14:00:00","2024-02-01T14:30:00",88.9,-29.1,264
"2024-02-01","I_ROIEWIC","2024-02-01T14:00:00","2024-02-01T14:29:59",109.42,-37.08,222
"2024-02-01","I_NIMOYLE","2024-02-01T15:00:00","2024-02-01T15:30:00",47.8,-27.7,349
"2024-02-01","I_ROIEWIC","2024-02-01T15:00:00","2024-02-01T15:29:59",-0.6,-0.6,515
"2024-02-01","I_NIMOYLE","2024-02-01T16:00:00","2024-02-01T16:30:00",75.6,-18.9,311
"2024-02-01","I_ROIEWIC","2024-02-01T16:00:00","2024-02-01T16:29:59",1.08,-13.4195,486.001
"2024-02-01","I_NIMOYLE","2024-02-01T17:00:00","2024-02-01T17:30:00",56.8,3.8,394
"2024-02-01","I_ROIEWIC","2024-02-01T17:00:00","2024-02-01T17:29:59",-0.6,-0.6,515
"2024-02-01","I_NIMOYLE","2024-02-01T18:00:00","2024-02-01T18:30:00",55.1,-34.9,320
"2024-02-01","I_ROIEWIC","2024-02-01T18:00:00","2024-02-01T18:29:59",-0.23,-6.73,502
"2024-02-01","I_NIMOYLE","2024-02-01T19:00:00","2024-02-01T19:30:00",-36.7,-36.7,500
"2024-02-01","I_ROIEWIC","2024-02-01T19:00:00","2024-02-01T19:29:59",-0.6,-0.6,515
"2024-02-01","I_NIMOYLE","2024-02-01T20:00:00","2024-02-01T20:30:00",-32.4,-78.9,407
"2024-02-01","I_ROIEWIC","2024-02-01T20:00:00","2024-02-01T20:29:59",-0.59,-0.59,515
"2024-02-01","I_NIMOYLE","2024-02-01T21:00:00","2024-02-01T21:30:00",82.8,31.8,398
"2024-02-01","I_ROIEWIC","2024-02-01T21:00:00","2024-02-01T21:29:59",3.25,3.25,515
"2024-02-01","I_NIMOYLE","2024-02-01T22:00:00","2024-02-01T22:30:00",15.9,-32.6,403
"2024-02-01","I_ROIEWIC","2024-02-01T22:00:00","2024-02-01T22:29:59",-7.6,-7.6,515
"2024-02-02","I_NIMOYLE","2024-02-01T23:00:00","2024-02-01T23:30:00",9.9,-26.1,428
"2024-02-02","I_NIMOYLE","2024-02-02T00:00:00","2024-02-02T00:30:00",-111.5,-186.5,350
"2024-02-02","I_ROIEWIC","2024-02-02T00:00:00","2024-02-02T00:29:59",-19.87,-19.87,515
"2024-02-02","I_NIMOYLE","2024-02-02T01:00:00","2024-02-02T01:30:00",-199.2,-399.2,100
"2024-02-02","I_ROIEWIC","2024-02-02T01:00:00","2024-02-02T01:29:59",-88.59,-151.59,389
"2024-02-02","I_NIMOYLE","2024-02-02T02:00:00","2024-02-02T02:30:00",-199.2,-399.2,100
"2024-02-02","I_ROIEWIC","2024-02-02T02:00:00","2024-02-02T02:29:59",-141.88,-283.38,232
"2024-02-02","I_NIMOYLE","2024-02-02T03:00:00","2024-02-02T03:30:00",-199.2,-399.2,100
"2024-02-02","I_ROIEWIC","2024-02-02T03:00:00","2024-02-02T03:29:59",-142.09,-283.59,232
"2024-02-02","I_NIMOYLE","2024-02-02T04:00:00","2024-02-02T04:30:00",-199.2,-399.2,100
"2024-02-02","I_ROIEWIC","2024-02-02T04:00:00","2024-02-02T04:29:59",-141.77,-283.27,232
"2024-02-02","I_NIMOYLE","2024-02-02T05:00:00","2024-02-02T05:30:00",-199.2,-399.2,100
"2024-02-02","I_ROIEWIC","2024-02-02T05:00:00","2024-02-02T05:29:59",-209.16,-381.16,171
"2024-02-02","I_NIMOYLE","2024-02-02T06:00:00","2024-02-02T06:30:00",-134.9,-306.4,157
"2024-02-02","I_ROIEWIC","2024-02-02T06:00:00","2024-02-02T06:29:59",-141.43,-316.43,165
"2024-02-02","I_NIMOYLE","2024-02-02T07:00:00","2024-02-02T07:30:00",-19.2,-72.2,394
"2024-02-02","I_ROIEWIC","2024-02-02T07:00:00","2024-02-02T07:29:59",-7.43,-38.93,452
"2024-02-02","I_NIMOYLE","2024-02-02T08:00:00","2024-02-02T08:30:00",112.3,37.3,350
"2024-02-02","I_ROIEWIC","2024-02-02T08:00:00","2024-02-02T08:29:59",16.41,16.41,515
"2024-02-02","I_NIMOYLE","2024-02-02T09:00:00","2024-02-02T09:30:00",218.9,22.4,107
"2024-02-02","I_ROIEWIC","2024-02-02T09:00:00","2024-02-02T09:29:59",-0.59,-0.59,515
"2024-02-02","I_NIMOYLE","2024-02-02T10:00:00","2024-02-02T10:30:00",195,-11,88
"2024-02-02","I_ROIEWIC","2024-02-02T10:00:00","2024-02-02T10:29:59",-0.6,-0.6,515
"2024-02-02","I_NIMOYLE","2024-02-02T11:00:00","2024-02-02T11:30:00",167.3,36.3,238
"2024-02-02","I_ROIEWIC","2024-02-02T11:00:00","2024-02-02T11:29:59",36.71,36.71,515
"2024-02-02","I_NIMOYLE","2024-02-02T12:00:00","2024-02-02T12:30:00",224.2,-0.8,50
"2024-02-02","I_ROIEWIC","2024-02-02T12:00:00","2024-02-02T12:29:59",2.75,-19.25,471
"2024-02-02","I_NIMOYLE","2024-02-02T13:00:00","2024-02-02T13:30:00",200.2,-5.8,88
"2024-02-02","I_ROIEWIC","2024-02-02T13:00:00","2024-02-02T13:29:59",-0.58,-0.58,515
"2024-02-02","I_NIMOYLE","2024-02-02T14:00:00","2024-02-02T14:30:00",192.7,-7.8,99
"2024-02-02","I_ROIEWIC","2024-02-02T14:00:00","2024-02-02T14:29:59",-0.59,-0.59,515
"2024-02-02","I_ROIEWIC","2024-02-02T15:00:00","2024-02-02T15:29:59",14.82,2.32,490
"2024-02-02","I_ROIEWIC","2024-02-02T16:00:00","2024-02-02T16:29:59",29.89,-10.61,434
"2024-02-02","I_ROIEWIC","2024-02-02T17:00:00","2024-02-02T17:29:59",123.32,36.32,341
"2024-02-02","I_ROIEWIC","2024-02-02T18:00:00","2024-02-02T18:29:59",213.38,-23.62,41
"2024-02-02","I_ROIEWIC","2024-02-02T19:00:00","2024-02-02T19:29:59",207.59,-2.41,95
"2024-02-02","I_ROIEWIC","2024-02-02T20:00:00","2024-02-02T20:29:59",180.9,-2.1,149
"2024-02-02","I_ROIEWIC","2024-02-02T21:00:00","2024-02-02T21:29:59",163.58,-21.42,145
"2024-02-02","I_ROIEWIC","2024-02-02T22:00:00","2024-02-02T22:29:59",135.31,-36.19,172
"2024-02-03","I_ROIEWIC","2024-02-02T23:00:00","2024-02-02T23:29:59",129.37,36.37,329
"2024-02-03","I_ROIEWIC","2024-02-03T00:00:00","2024-02-03T00:29:59",254.08,11.08,29
"2024-02-03","I_ROIEWIC","2024-02-03T01:00:00","2024-02-03T01:29:59",208.21,-3.29,92
"2024-02-03","I_NIMOYLE","2024-02-03T02:00:00","2024-02-03T02:30:00",199.2,-0.8,100
"2024-02-03","I_ROIEWIC","2024-02-03T02:00:00","2024-02-03T02:29:59",258.32,22.82,44
"2024-02-03","I_NIMOYLE","2024-02-03T03:00:00","2024-02-03T03:30:00",199.2,-0.8,100
"2024-02-03","I_ROIEWIC","2024-02-03T03:00:00","2024-02-03T03:29:59",263.92,-1.08,-15
"2024-02-03","I_NIMOYLE","2024-02-03T04:00:00","2024-02-03T04:30:00",199.2,-0.8,100
"2024-02-03","I_ROIEWIC","2024-02-03T04:00:00","2024-02-03T04:29:59",263.74,-1.26,-15
"2024-02-03","I_NIMOYLE","2024-02-03T05:00:00","2024-02-03T05:30:00",199.2,-0.8,100
"2024-02-03","I_ROIEWIC","2024-02-03T05:00:00","2024-02-03T05:29:59",263.9,-1.1,-15
"2024-02-03","I_NIMOYLE","2024-02-03T06:00:00","2024-02-03T06:30:00",199.2,-0.8,100
"2024-02-03","I_ROIEWIC","2024-02-03T06:00:00","2024-02-03T06:29:59",264.06,-0.94,-15
"2024-02-03","I_NIMOYLE","2024-02-03T07:00:00","2024-02-03T07:30:00",211.5,11.5,100
"2024-02-03","I_ROIEWIC","2024-02-03T07:00:00","2024-02-03T07:29:59",264.69,-0.31,-15
"2024-02-03","I_ROIEWIC","2024-02-03T08:00:00","2024-02-03T08:29:59",264.45,-0.55,-15
"2024-02-03","I_ROIEWIC","2024-02-03T09:00:00","2024-02-03T09:29:59",264.66,-0.34,-15
"2024-02-03","I_ROIEWIC","2024-02-03T10:00:00","2024-02-03T10:29:59",264.01,-0.99,-15
"2024-02-03","I_ROIEWIC","2024-02-03T11:00:00","2024-02-03T11:29:59",264.56,-0.44,-15
"2024-02-03","I_ROIEWIC","2024-02-03T12:00:00","2024-02-03T12:29:59",264.52,-0.48,-15
"2024-02-03","I_ROIEWIC","2024-02-03T13:00:00","2024-02-03T13:29:59",264.56,-0.44,-15
"2024-02-03","I_ROIEWIC","2024-02-03T14:00:00","2024-02-03T14:29:59",264.27,-0.73,-15
"2024-02-03","I_ROIEWIC","2024-02-03T15:00:00","2024-02-03T15:29:59",264.23,-0.77,-15
"2024-02-03","I_ROIEWIC","2024-02-03T16:00:00","2024-02-03T16:29:59",264.26,-0.74,-15
"2024-02-03","I_ROIEWIC","2024-02-03T17:00:00","2024-02-03T17:29:59",264.66,-0.34,-15
"2024-02-03","I_ROIEWIC","2024-02-03T18:00:00","2024-02-03T18:29:59",264.13,-0.87,-15
"2024-02-03","I_ROIEWIC","2024-02-03T19:00:00","2024-02-03T19:29:59",264.46,-0.54,-15
"2024-02-03","I_ROIEWIC","2024-02-03T20:00:00","2024-02-03T20:29:59",264.63,-0.37,-15
"2024-02-03","I_ROIEWIC","2024-02-03T21:00:00","2024-02-03T21:29:59",264.11,-0.89,-15
"2024-02-03","I_ROIEWIC","2024-02-03T22:00:00","2024-02-03T22:29:59",263.95,-1.05,-15
"2024-02-04","I_NIMOYLE","2024-02-04T01:00:00","2024-02-04T01:30:00",133.8,26.3,285
"2024-02-04","I_ROIEWIC","2024-02-04T01:00:00","2024-02-04T01:29:59",63.96,28.46,444
"2024-02-04","I_NIMOYLE","2024-02-04T02:00:00","2024-02-04T02:30:00",173.3,-1.2,151
"2024-02-04","I_ROIEWIC","2024-02-04T02:00:00","2024-02-04T02:29:59",-85.59,-199.59,287
