TradeDate,DeliveryDate,StartTime,EndTime,ParticipantName,ResourceName,AvgOutturnAvail
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_402540","GU_405110",16.57
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_400028","GU_405130",82.47
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_402608","GU_405140",70.355
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_400030","GU_405150",0.059
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_402540","GU_405160",32.527
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_400030","GU_405190",0.08
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_402613","GU_405210",86.151
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_400043","GU_405830",15.898
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_400220","GU_405840",0
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_400030","GU_405850",0
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_400174","GU_405870",2.563
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_400025","GU_405890",32.655
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_500010",5.359
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_500020",6.312
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500024","GU_500040",386
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500024","GU_500041",26
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500040","GU_500283",58
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500040","GU_500284",58
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500044","GU_500720",5.143
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_500740",6.477
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500047","GU_500790",6.656
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500045","GU_500820",38
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500045","GU_500821",41
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500045","GU_500824",29
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500045","GU_500825",29
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500048","GU_500904",6
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500025","GU_501040",5.618
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500025","GU_501050",5.237
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500053","GU_501130",45
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500025","GU_501150",9.08
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_501160",19.694
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500025","GU_501190",8.44
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500025","GU_501210",4.014
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500073","GU_501230",12.755
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500074","GU_501250",5.587
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_501350",16
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500086","GU_501360",3.583
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500086","GU_501390",2.028
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500086","GU_501410",0
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500025","GU_501430",3.654
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500025","GU_501440",7.025
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_501500",9.55
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_501520",2.57
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_501550",8.584
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_501620",10.564
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_501630",0
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_501660",0
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_501670",15.828
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_501680",6.934
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_501700",4.723
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_501710",6.127
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_501720",9.859
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_501730",5.22
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_501740",5.835
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_501750",14.965
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500057","GU_503310",1.614
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500030","GU_503350",50
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500024","GU_503400",0
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500040","GU_503720",247
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500040","GU_503730",240
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500040","GU_503740",91
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_503780",2.802
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_503790",5.126
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_503800",7.209
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_503810",6.794
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_503820",3.521
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_503830",6.16
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_503840",3.526
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_503850",6.256
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_503860",10.375
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500039","GU_503900",34.481
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500028","GU_503920",15.744
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500086","GU_503930",3.316
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500086","GU_503940",5.739
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_502514","GU_503950",48
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_502514","GU_503960",50
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_502532","GU_503980",50
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_502534","GU_504030",14.149
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_502534","GU_504040",23.991
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_504050",1.293
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_504060",1.153
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_504070",1.293
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500024","GU_504090",0
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500021","GU_504160",1.418
"2023-11-19","2023-11-19","2023-11-19T06:00:00","2023-11-19T06:30:00","PT_500110","GU_504200",9.262
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_401270",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400033","DSU_401330",1
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400116","DSU_401400",8.083
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400124","DSU_401490",6
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400133","DSU_401530",9
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","DSU_401590",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_401610",4
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_401620",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400144","DSU_401660",2
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_401800",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_401850",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400116","DSU_401870",5
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400124","DSU_401880",4
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400133","DSU_401910",7
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","DSU_402040",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400116","DSU_402090",5
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400116","DSU_402100",2
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400116","DSU_402120",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400133","DSU_402180",2
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_403020",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_403030",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_403040",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_403050",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_403080",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_403120",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_403450",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_403470",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400144","DSU_403500",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400116","DSU_403520",5
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400116","DSU_403560",3
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400133","DSU_403590",3
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400111","DSU_403620",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400116","DSU_403630",6
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400116","DSU_403640",2.05
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400124","DSU_403660",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400133","DSU_403690",2
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400090","DSU_403720",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400116","DSU_403730",1
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400116","DSU_403760",5
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400024","DSU_403790",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500064","DSU_501200",6
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500078","DSU_501330",1
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500067","DSU_501380",1
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500098","DSU_501450",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500099","DSU_501460",7
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500067","DSU_501510",1
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500078","DSU_501560",5
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500067","DSU_501590",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500067","DSU_501600",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500053","DSU_503420",1
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500053","DSU_503450",7
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_502516","DSU_503460",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500053","DSU_503480",2
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_500099","DSU_503650",1
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400021","GU_400021",2.52
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400021","GU_400030",0.07
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400021","GU_400050",23.74
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400021","GU_400060",29.796
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400021","GU_400070",8.638
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400021","GU_400080",24.32
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400024","GU_400120",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400024","GU_400121",82
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400180",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400181",94
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400182",94
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400183",94
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400200",21
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400201",22
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400202",19
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400203",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400210",10
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400211",10
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400220",23
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400221",23
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400240",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400250",15
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400251",15
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400252",4
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400260",4
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400270",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400271",240
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400272",260
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400280",15
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400281",4
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400290",8
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400324",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400325",232
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400360",73
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400361",73
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400362",73
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400363",73
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400370",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400035","GU_400480",321
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400037","GU_400500",407
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400041","GU_400530",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400044","GU_400540",378
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400038","GU_400550",9.432
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400021","GU_400591",53.367
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400021","GU_400600",16.994
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400033","GU_400620",17.85
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_400650",27.96
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_400660",37.72
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400062","GU_400730",8.254
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400062","GU_400731",25.167
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400064","GU_400750",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400064","GU_400751",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400064","GU_400752",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400064","GU_400753",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400064","GU_400762",447
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400064","GU_400770",52
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400064","GU_400771",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400064","GU_400780",26
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400064","GU_400781",52
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400062","GU_400840",35.026
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400030","GU_400850",435
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400021","GU_400910",43.78
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400021","GU_400920",24.404
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400028","GU_400930",432
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400033","GU_400940",5.116
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400033","GU_400950",9.341
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401000",12.543
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400078","GU_401010",58
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400078","GU_401011",58
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401060",18.018
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401070",15.228
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400021","GU_401080",9.64
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400033","GU_401090",12.159
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401150",22.137
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400087","GU_401230",17
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401240",25.253
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401250",32.096
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401280",12.106
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401290",6.822
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401340",6.195
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400109","GU_401350",42.133
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401360",4.519
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400021","GU_401380",22.154
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400033","GU_401440",0.78
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400126","GU_401500",3.72
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400028","GU_401540",25.155
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400146","GU_401670",9.356
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400033","GU_401680",16.288
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400135","GU_401690",59.328
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400132","GU_401700",36.93
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400062","GU_401710",5.97
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400062","GU_401720",12.747
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400062","GU_401730",9.951
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400062","GU_401740",37.818
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400062","GU_401750",22.938
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400062","GU_401760",7.98
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400062","GU_401770",99.283
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400062","GU_401780",17.317
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401790",13.08
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400028","GU_401810",22.851
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400028","GU_401820",1.042
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400165","GU_401840",60.121
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400169","GU_401860",0
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400028","GU_401890",9.7
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400178","GU_401900",41.888
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401920",0.49
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400043","GU_401930",14.305
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400033","GU_401940",33.745
"2023-11-19","2023-11-19","2023-11-19T06:30:00","2023-11-19T07:00:00","PT_400185","GU_401950",24.81
