TradeDate,StartTime,EndTime,NetImbalanceVolume,ImbalanceSettlementPrice
"2024-02-02","2024-02-02T05:00:00","2024-02-02T05:30:00",26.675,131.17
"2024-02-02","2024-02-02T05:30:00","2024-02-02T06:00:00",28.503,123.33
"2024-02-02","2024-02-02T06:00:00","2024-02-02T06:30:00",22.59,57.25
"2024-02-02","2024-02-02T06:30:00","2024-02-02T07:00:00",14.158,85.29
"2024-02-02","2024-02-02T07:00:00","2024-02-02T07:30:00",12.066,81.41
"2024-02-02","2024-02-02T07:30:00","2024-02-02T08:00:00",24.584,111.24
"2024-02-02","2024-02-02T08:00:00","2024-02-02T08:30:00",16.323,63.87
"2024-02-02","2024-02-02T08:30:00","2024-02-02T09:00:00",4.208,57.25
"2024-02-02","2024-02-02T09:00:00","2024-02-02T09:30:00",4.994,57.25
"2024-02-02","2024-02-02T09:30:00","2024-02-02T10:00:00",5.558,78.51
"2024-02-02","2024-02-02T10:00:00","2024-02-02T10:30:00",3.146,87.89
"2024-02-02","2024-02-02T10:30:00","2024-02-02T11:00:00",6.247,117.16
"2024-02-02","2024-02-02T11:00:00","2024-02-02T11:30:00",9.409,109.27
"2024-02-02","2024-02-02T11:30:00","2024-02-02T12:00:00",-4.925,46.89
"2024-02-02","2024-02-02T12:00:00","2024-02-02T12:30:00",-5.808,39.45
"2024-02-02","2024-02-02T12:30:00","2024-02-02T13:00:00",-3.244,21.61
"2024-02-02","2024-02-02T13:00:00","2024-02-02T13:30:00",-6.952,37.84
"2024-02-02","2024-02-02T13:30:00","2024-02-02T14:00:00",-11.977,34.04
"2024-02-02","2024-02-02T14:00:00","2024-02-02T14:30:00",-12.124,24.71
"2024-02-02","2024-02-02T14:30:00","2024-02-02T15:00:00",-17.764,17.83
"2024-02-02","2024-02-02T15:00:00","2024-02-02T15:30:00",-16.398,17.33
"2024-02-02","2024-02-02T15:30:00","2024-02-02T16:00:00",-19.154,11.54
"2024-02-02","2024-02-02T16:00:00","2024-02-02T16:30:00",-19.627,14.35
"2024-02-02","2024-02-02T16:30:00","2024-02-02T17:00:00",-17.982,11
"2024-02-02","2024-02-02T17:00:00","2024-02-02T17:30:00",-24.32,20.04
"2024-02-02","2024-02-02T17:30:00","2024-02-02T18:00:00",-11.81,18.38
"2024-02-02","2024-02-02T18:00:00","2024-02-02T18:30:00",-16.704,23.84
"2024-02-02","2024-02-02T18:30:00","2024-02-02T19:00:00",-20.365,26.09
"2024-02-02","2024-02-02T19:00:00","2024-02-02T19:30:00",-20.32,24.42
"2024-02-02","2024-02-02T19:30:00","2024-02-02T20:00:00",-21.431,11.68
"2024-02-02","2024-02-02T20:00:00","2024-02-02T20:30:00",-14.626,27.01
"2024-02-02","2024-02-02T20:30:00","2024-02-02T21:00:00",-21.141,27.82
"2024-02-02","2024-02-02T21:00:00","2024-02-02T21:30:00",-7.308,8.35
"2024-02-02","2024-02-02T21:30:00","2024-02-02T22:00:00",-27.074,-6.74
"2024-02-02","2024-02-02T22:00:00","2024-02-02T22:30:00",-28.76,17.5
"2024-02-02","2024-02-02T22:30:00","2024-02-02T23:00:00",-31.67,0
"2024-02-03","2024-02-02T23:00:00","2024-02-02T23:30:00",-32.435,0
"2024-02-03","2024-02-02T23:30:00","2024-02-03T00:00:00",-44.921,0
"2024-02-03","2024-02-03T00:00:00","2024-02-03T00:30:00",-34.182,0
"2024-02-03","2024-02-03T00:30:00","2024-02-03T01:00:00",-32.948,0
"2024-02-03","2024-02-03T01:00:00","2024-02-03T01:30:00",-25.157,0
"2024-02-03","2024-02-03T01:30:00","2024-02-03T02:00:00",-28.425,0
"2024-02-03","2024-02-03T02:00:00","2024-02-03T02:30:00",-30.303,0
"2024-02-03","2024-02-03T02:30:00","2024-02-03T03:00:00",-36.504,0
"2024-02-03","2024-02-03T03:00:00","2024-02-03T03:30:00",-33.2,0
"2024-02-03","2024-02-03T03:30:00","2024-02-03T04:00:00",-31.625,0
"2024-02-03","2024-02-03T04:00:00","2024-02-03T04:30:00",-19.905,5.35
"2024-02-03","2024-02-03T04:30:00","2024-02-03T05:00:00",-15.199,6.53
"2024-02-03","2024-02-03T05:00:00","2024-02-03T05:30:00",-24.731,3.11
"2024-02-03","2024-02-03T05:30:00","2024-02-03T06:00:00",-22.144,29.97
"2024-02-03","2024-02-03T06:00:00","2024-02-03T06:30:00",-12.773,29.86
"2024-02-03","2024-02-03T06:30:00","2024-02-03T07:00:00",11.602,128.25
"2024-02-03","2024-02-03T07:00:00","2024-02-03T07:30:00",37.984,151.66
"2024-02-03","2024-02-03T07:30:00","2024-02-03T08:00:00",23.726,125.57
"2024-02-03","2024-02-03T08:00:00","2024-02-03T08:30:00",10.971,122.89
"2024-02-03","2024-02-03T08:30:00","2024-02-03T09:00:00",18.859,123.02
"2024-02-03","2024-02-03T09:00:00","2024-02-03T09:30:00",17.966,124.26
"2024-02-03","2024-02-03T09:30:00","2024-02-03T10:00:00",27.292,124.58
"2024-02-03","2024-02-03T10:00:00","2024-02-03T10:30:00",32.554,125.66
"2024-02-03","2024-02-03T10:30:00","2024-02-03T11:00:00",30.482,133.47
"2024-02-03","2024-02-03T11:00:00","2024-02-03T11:30:00",45.283,132.67
"2024-02-03","2024-02-03T11:30:00","2024-02-03T12:00:00",37.734,131.54
"2024-02-03","2024-02-03T12:00:00","2024-02-03T12:30:00",36.123,129.63
"2024-02-03","2024-02-03T12:30:00","2024-02-03T13:00:00",27.889,128.04
"2024-02-03","2024-02-03T13:00:00","2024-02-03T13:30:00",4.475,111.62
"2024-02-03","2024-02-03T13:30:00","2024-02-03T14:00:00",1.7,110.56
"2024-02-03","2024-02-03T14:00:00","2024-02-03T14:30:00",0.62,114.27
"2024-02-03","2024-02-03T14:30:00","2024-02-03T15:00:00",5.386,121.76
"2024-02-03","2024-02-03T15:00:00","2024-02-03T15:30:00",11.703,124.95
"2024-02-03","2024-02-03T15:30:00","2024-02-03T16:00:00",6.788,121.76
"2024-02-03","2024-02-03T16:00:00","2024-02-03T16:30:00",-5.839,53.33
"2024-02-03","2024-02-03T16:30:00","2024-02-03T17:00:00",-5.425,67.41
"2024-02-03","2024-02-03T17:00:00","2024-02-03T17:30:00",6.121,105.86
"2024-02-03","2024-02-03T17:30:00","2024-02-03T18:00:00",23.797,148.82
"2024-02-03","2024-02-03T18:00:00","2024-02-03T18:30:00",28.363,160.37
"2024-02-03","2024-02-03T18:30:00","2024-02-03T19:00:00",11.897,143.53
"2024-02-03","2024-02-03T19:00:00","2024-02-03T19:30:00",12.193,101.95
"2024-02-03","2024-02-03T19:30:00","2024-02-03T20:00:00",-14.251,59.85
"2024-02-03","2024-02-03T20:00:00","2024-02-03T20:30:00",15.072,129.89
"2024-02-03","2024-02-03T20:30:00","2024-02-03T21:00:00",40.577,131.68
"2024-02-03","2024-02-03T21:00:00","2024-02-03T21:30:00",51.157,143.78
"2024-02-03","2024-02-03T21:30:00","2024-02-03T22:00:00",34.93,132.14
"2024-02-03","2024-02-03T22:00:00","2024-02-03T22:30:00",11.906,122.28
"2024-02-03","2024-02-03T22:30:00","2024-02-03T23:00:00",8.01,123.11
"2024-02-04","2024-02-03T23:00:00","2024-02-03T23:30:00",23.948,129.56
"2024-02-04","2024-02-03T23:30:00","2024-02-04T00:00:00",3.421,67.29
"2024-02-04","2024-02-04T00:00:00","2024-02-04T00:30:00",-3.952,12.12
"2024-02-04","2024-02-04T00:30:00","2024-02-04T01:00:00",-19.133,1.21
"2024-02-04","2024-02-04T01:00:00","2024-02-04T01:30:00",-20.006,0
"2024-02-04","2024-02-04T01:30:00","2024-02-04T02:00:00",-49.354,-4.87
"2024-02-04","2024-02-04T02:00:00","2024-02-04T02:30:00",-14.833,-20.95
"2024-02-04","2024-02-04T02:30:00","2024-02-04T03:00:00",-15.098,-7.99
"2024-02-04","2024-02-04T03:00:00","2024-02-04T03:30:00",-12.993,-4.8
"2024-02-04","2024-02-04T03:30:00","2024-02-04T04:00:00",-28.55,-8.79
"2024-02-04","2024-02-04T04:00:00","2024-02-04T04:30:00",-40.689,-28.78
"2024-02-04","2024-02-04T04:30:00","2024-02-04T05:00:00",-49.333,-5.26
"2024-02-04","2024-02-04T05:00:00","2024-02-04T05:30:00",-60.875,-9.17
"2024-02-04","2024-02-04T05:30:00","2024-02-04T06:00:00",-64.141,-9.46
"2024-02-04","2024-02-04T06:00:00","2024-02-04T06:30:00",-38.815,-9.46
"2024-02-04","2024-02-04T06:30:00","2024-02-04T07:00:00",-27.265,-11.75
"2024-02-04","2024-02-04T07:00:00","2024-02-04T07:30:00",-27.215,14.46
"2024-02-04","2024-02-04T07:30:00","2024-02-04T08:00:00",-21.196,3.03
"2024-02-04","2024-02-04T08:00:00","2024-02-04T08:30:00",-22.175,-7.63
"2024-02-04","2024-02-04T08:30:00","2024-02-04T09:00:00",-15.311,5.55
"2024-02-04","2024-02-04T09:00:00","2024-02-04T09:30:00",-20.666,0
"2024-02-04","2024-02-04T09:30:00","2024-02-04T10:00:00",-11.797,3
"2024-02-04","2024-02-04T10:00:00","2024-02-04T10:30:00",-20.008,-8.7
"2024-02-04","2024-02-04T10:30:00","2024-02-04T11:00:00",-32.084,-8.8
"2024-02-04","2024-02-04T11:00:00","2024-02-04T11:30:00",-32.053,-0.68
"2024-02-04","2024-02-04T11:30:00","2024-02-04T12:00:00",-32.999,0
"2024-02-04","2024-02-04T12:00:00","2024-02-04T12:30:00",-34.549,0
"2024-02-04","2024-02-04T12:30:00","2024-02-04T13:00:00",-38.271,0
"2024-02-04","2024-02-04T13:00:00","2024-02-04T13:30:00",-43.333,0
"2024-02-04","2024-02-04T13:30:00","2024-02-04T14:00:00",-45.476,0
"2024-02-04","2024-02-04T14:00:00","2024-02-04T14:30:00",-46.865,0
"2024-02-04","2024-02-04T14:30:00","2024-02-04T15:00:00",-41.949,0
"2024-02-04","2024-02-04T15:00:00","2024-02-04T15:30:00",-34.027,0
"2024-02-04","2024-02-04T15:30:00","2024-02-04T16:00:00",-24.102,0
"2024-02-04","2024-02-04T16:00:00","2024-02-04T16:30:00",-30.273,0
"2024-02-04","2024-02-04T16:30:00","2024-02-04T17:00:00",-23.982,14.05
"2024-02-04","2024-02-04T17:00:00","2024-02-04T17:30:00",-8.759,40.59
"2024-02-04","2024-02-04T17:30:00","2024-02-04T18:00:00",-6.148,40.95
"2024-02-04","2024-02-04T18:00:00","2024-02-04T18:30:00",-6.148,55.54
"2024-02-04","2024-02-04T18:30:00","2024-02-04T19:00:00",-14.115,34.36
"2024-02-04","2024-02-04T19:00:00","2024-02-04T19:30:00",-9.046,46.49
"2024-02-04","2024-02-04T19:30:00","2024-02-04T20:00:00",-3.739,58.77
"2024-02-04","2024-02-04T20:00:00","2024-02-04T20:30:00",-6.909,35.52
"2024-02-04","2024-02-04T20:30:00","2024-02-04T21:00:00",-23.865,9.05
"2024-02-04","2024-02-04T21:00:00","2024-02-04T21:30:00",-2.896,34.59
"2024-02-04","2024-02-04T21:30:00","2024-02-04T22:00:00",-22.755,1.15
"2024-02-04","2024-02-04T22:00:00","2024-02-04T22:30:00",-27.387,0
"2024-02-04","2024-02-04T22:30:00","2024-02-04T23:00:00",-38.946,0
"2024-02-05","2024-02-04T23:00:00","2024-02-04T23:30:00",-47.241,0
"2024-02-05","2024-02-04T23:30:00","2024-02-05T00:00:00",-48.265,-2.29
"2024-02-05","2024-02-05T00:00:00","2024-02-05T00:30:00",-51.78,-11.08
"2024-02-05","2024-02-05T00:30:00","2024-02-05T01:00:00",-54.888,0
"2024-02-05","2024-02-05T01:00:00","2024-02-05T01:30:00",-38.247,-7.17
"2024-02-05","2024-02-05T01:30:00","2024-02-05T02:00:00",-48.695,-8.79
"2024-02-05","2024-02-05T02:00:00","2024-02-05T02:30:00",-37.945,-6.5
"2024-02-05","2024-02-05T02:30:00","2024-02-05T03:00:00",-43.105,-9.46
"2024-02-05","2024-02-05T03:00:00","2024-02-05T03:30:00",-50.27,-11.75
"2024-02-05","2024-02-05T03:30:00","2024-02-05T04:00:00",-50.971,-6.88
"2024-02-05","2024-02-05T04:00:00","2024-02-05T04:30:00",-49.445,-9.84
"2024-02-05","2024-02-05T04:30:00","2024-02-05T05:00:00",-37.58,-5.26
"2024-02-05","2024-02-05T05:00:00","2024-02-05T05:30:00",-34.781,-9.46
"2024-02-05","2024-02-05T05:30:00","2024-02-05T06:00:00",-8.298,-3.59
"2024-02-05","2024-02-05T06:00:00","2024-02-05T06:30:00",-4.459,48.35
"2024-02-05","2024-02-05T06:30:00","2024-02-05T07:00:00",16.825,129.35
"2024-02-05","2024-02-05T07:00:00","2024-02-05T07:30:00",13.884,128.44
"2024-02-05","2024-02-05T07:30:00","2024-02-05T08:00:00",11.818,127.41
"2024-02-05","2024-02-05T08:00:00","2024-02-05T08:30:00",9.97,126.54
"2024-02-05","2024-02-05T08:30:00","2024-02-05T09:00:00",9.146,126.65
"2024-02-05","2024-02-05T09:00:00","2024-02-05T09:30:00",4.195,106.94
"2024-02-05","2024-02-05T09:30:00","2024-02-05T10:00:00",0.42,89.78
"2024-02-05","2024-02-05T10:00:00","2024-02-05T10:30:00",4.723,106.94
"2024-02-05","2024-02-05T10:30:00","2024-02-05T11:00:00",0.221,53.47
"2024-02-05","2024-02-05T11:00:00","2024-02-05T11:30:00",-3.212,35.65
"2024-02-05","2024-02-05T11:30:00","2024-02-05T12:00:00",3.5,106.94
"2024-02-05","2024-02-05T12:00:00","2024-02-05T12:30:00",7.942,104.47
"2024-02-05","2024-02-05T12:30:00","2024-02-05T13:00:00",15.057,105.51
"2024-02-05","2024-02-05T13:00:00","2024-02-05T13:30:00",18.098,108.18
"2024-02-05","2024-02-05T13:30:00","2024-02-05T14:00:00",17.901,108.34
"2024-02-05","2024-02-05T14:00:00","2024-02-05T14:30:00",17.221,107.61
"2024-02-05","2024-02-05T14:30:00","2024-02-05T15:00:00",19.12,110.08
"2024-02-05","2024-02-05T15:00:00","2024-02-05T15:30:00",18.727,109.6
"2024-02-05","2024-02-05T15:30:00","2024-02-05T16:00:00",18.738,110.2
"2024-02-05","2024-02-05T16:00:00","2024-02-05T16:30:00",3.297,88
"2024-02-05","2024-02-05T16:30:00","2024-02-05T17:00:00",17.559,111.51
"2024-02-05","2024-02-05T17:00:00","2024-02-05T17:30:00",30.507,123.91
"2024-02-05","2024-02-05T17:30:00","2024-02-05T18:00:00",37.721,116.11
"2024-02-05","2024-02-05T18:00:00","2024-02-05T18:30:00",33.299,123.45
"2024-02-05","2024-02-05T18:30:00","2024-02-05T19:00:00",23.334,116.95
"2024-02-05","2024-02-05T19:00:00","2024-02-05T19:30:00",17.805,106.51
"2024-02-05","2024-02-05T19:30:00","2024-02-05T20:00:00",15.752,107.73
"2024-02-05","2024-02-05T20:00:00","2024-02-05T20:30:00",27.738,121.94
"2024-02-05","2024-02-05T20:30:00","2024-02-05T21:00:00",24.884,119.51
"2024-02-05","2024-02-05T21:00:00","2024-02-05T21:30:00",22.993,129.84
"2024-02-05","2024-02-05T21:30:00","2024-02-05T22:00:00",-6.013,0
"2024-02-05","2024-02-05T22:00:00","2024-02-05T22:30:00",-17.992,0
"2024-02-05","2024-02-05T22:30:00","2024-02-05T23:00:00",-25.887,0
"2024-02-06","2024-02-05T23:00:00","2024-02-05T23:30:00",-25.997,0
"2024-02-06","2024-02-05T23:30:00","2024-02-06T00:00:00",-29.487,0
"2024-02-06","2024-02-06T00:00:00","2024-02-06T00:30:00",-38.156,0
"2024-02-06","2024-02-06T00:30:00","2024-02-06T01:00:00",-44.803,0
"2024-02-06","2024-02-06T01:00:00","2024-02-06T01:30:00",-77.871,0
"2024-02-06","2024-02-06T01:30:00","2024-02-06T02:00:00",-80.455,0
"2024-02-06","2024-02-06T02:00:00","2024-02-06T02:30:00",-75.099,0
"2024-02-06","2024-02-06T02:30:00","2024-02-06T03:00:00",-65.096,0
"2024-02-06","2024-02-06T03:00:00","2024-02-06T03:30:00",-54.879,0
"2024-02-06","2024-02-06T03:30:00","2024-02-06T04:00:00",-43.191,0
"2024-02-06","2024-02-06T04:00:00","2024-02-06T04:30:00",-56.818,0
"2024-02-06","2024-02-06T04:30:00","2024-02-06T05:00:00",-61.214,0
"2024-02-06","2024-02-06T05:00:00","2024-02-06T05:30:00",-58.914,0
"2024-02-06","2024-02-06T05:30:00","2024-02-06T06:00:00",-42.435,0
"2024-02-06","2024-02-06T06:00:00","2024-02-06T06:30:00",-26.396,0
"2024-02-06","2024-02-06T06:30:00","2024-02-06T07:00:00",-7.233,47.45
"2024-02-06","2024-02-06T07:00:00","2024-02-06T07:30:00",-16.146,7.75
"2024-02-06","2024-02-06T07:30:00","2024-02-06T08:00:00",-14.141,7.67
"2024-02-06","2024-02-06T08:00:00","2024-02-06T08:30:00",-16.284,56.7
"2024-02-06","2024-02-06T08:30:00","2024-02-06T09:00:00",-27.626,63.11
"2024-02-06","2024-02-06T09:00:00","2024-02-06T09:30:00",-44.633,61
"2024-02-06","2024-02-06T09:30:00","2024-02-06T10:00:00",-28.751,61.95
"2024-02-06","2024-02-06T10:00:00","2024-02-06T10:30:00",-43.092,60.16
"2024-02-06","2024-02-06T10:30:00","2024-02-06T11:00:00",-20.337,65.88
"2024-02-06","2024-02-06T11:00:00","2024-02-06T11:30:00",-0.97,69.43
"2024-02-06","2024-02-06T11:30:00","2024-02-06T12:00:00",8.232,91.25
"2024-02-06","2024-02-06T12:00:00","2024-02-06T12:30:00",2.073,83.4
"2024-02-06","2024-02-06T12:30:00","2024-02-06T13:00:00",-0.17,105.54
"2024-02-06","2024-02-06T13:00:00","2024-02-06T13:30:00",-9.325,67.12
"2024-02-06","2024-02-06T13:30:00","2024-02-06T14:00:00",-21.797,60.71
"2024-02-06","2024-02-06T14:00:00","2024-02-06T14:30:00",-28.418,63.64
"2024-02-06","2024-02-06T14:30:00","2024-02-06T15:00:00",-23.602,66.55
"2024-02-06","2024-02-06T15:00:00","2024-02-06T15:30:00",-9.83,76.83
"2024-02-06","2024-02-06T15:30:00","2024-02-06T16:00:00",0.092,97.54
"2024-02-06","2024-02-06T16:00:00","2024-02-06T16:30:00",9.356,139.23
"2024-02-06","2024-02-06T16:30:00","2024-02-06T17:00:00",33.792,191.22
"2024-02-06","2024-02-06T17:00:00","2024-02-06T17:30:00",27.784,210.06
"2024-02-06","2024-02-06T17:30:00","2024-02-06T18:00:00",42.427,225.21
"2024-02-06","2024-02-06T18:00:00","2024-02-06T18:30:00",56.944,295.82
"2024-02-06","2024-02-06T18:30:00","2024-02-06T19:00:00",49.664,263.79
"2024-02-06","2024-02-06T19:00:00","2024-02-06T19:30:00",45.732,262.29
"2024-02-06","2024-02-06T19:30:00","2024-02-06T20:00:00",37.536,243.1
"2024-02-06","2024-02-06T20:00:00","2024-02-06T20:30:00",29.473,228.63
"2024-02-06","2024-02-06T20:30:00","2024-02-06T21:00:00",22.483,203.56
"2024-02-06","2024-02-06T21:00:00","2024-02-06T21:30:00",22.623,185.65
"2024-02-06","2024-02-06T21:30:00","2024-02-06T22:00:00",8.393,148.7
"2024-02-06","2024-02-06T22:00:00","2024-02-06T22:30:00",8.944,151.6
"2024-02-06","2024-02-06T22:30:00","2024-02-06T23:00:00",8.088,148.05
"2024-02-07","2024-02-06T23:00:00","2024-02-06T23:30:00",15.06,147.38
"2024-02-07","2024-02-06T23:30:00","2024-02-07T00:00:00",7.159,124.01
"2024-02-07","2024-02-07T00:00:00","2024-02-07T00:30:00",3.518,107.6
"2024-02-07","2024-02-07T00:30:00","2024-02-07T01:00:00",-4.581,73.12
"2024-02-07","2024-02-07T01:00:00","2024-02-07T01:30:00",9.602,55.34
"2024-02-07","2024-02-07T01:30:00","2024-02-07T02:00:00",-0.173,36.46
"2024-02-07","2024-02-07T02:00:00","2024-02-07T02:30:00",-6.917,76.93
"2024-02-07","2024-02-07T02:30:00","2024-02-07T03:00:00",-10.788,72.26
"2024-02-07","2024-02-07T03:00:00","2024-02-07T03:30:00",-13.47,43.36
"2024-02-07","2024-02-07T03:30:00","2024-02-07T04:00:00",-12.991,42.54
"2024-02-07","2024-02-07T04:00:00","2024-02-07T04:30:00",-11.727,44.68
"2024-02-07","2024-02-07T04:30:00","2024-02-07T05:00:00",-12.465,41.64
"2024-02-07","2024-02-07T05:00:00","2024-02-07T05:30:00",-18.881,60.63
"2024-02-07","2024-02-07T05:30:00","2024-02-07T06:00:00",-12.676,26.59
"2024-02-07","2024-02-07T06:00:00","2024-02-07T06:30:00",-9.285,27.23
"2024-02-07","2024-02-07T06:30:00","2024-02-07T07:00:00",-1.293,91.74
"2024-02-07","2024-02-07T07:00:00","2024-02-07T07:30:00",11.782,168.33
"2024-02-07","2024-02-07T07:30:00","2024-02-07T08:00:00",40.806,208.08
"2024-02-07","2024-02-07T08:00:00","2024-02-07T08:30:00",41.92,184.61
"2024-02-07","2024-02-07T08:30:00","2024-02-07T09:00:00",40.03,190.89
"2024-02-07","2024-02-07T09:00:00","2024-02-07T09:30:00",30.377,175.09
"2024-02-07","2024-02-07T09:30:00","2024-02-07T10:00:00",30.999,201.83
"2024-02-07","2024-02-07T10:00:00","2024-02-07T10:30:00",27.967,180
"2024-02-07","2024-02-07T10:30:00","2024-02-07T11:00:00",24.485,196.78
"2024-02-07","2024-02-07T11:00:00","2024-02-07T11:30:00",24.039,194.75
"2024-02-07","2024-02-07T11:30:00","2024-02-07T12:00:00",21.387,151.52
"2024-02-07","2024-02-07T12:00:00","2024-02-07T12:30:00",25.965,189.12
"2024-02-07","2024-02-07T12:30:00","2024-02-07T13:00:00",22.997,182.88
"2024-02-07","2024-02-07T13:00:00","2024-02-07T13:30:00",21.829,195.86
"2024-02-07","2024-02-07T13:30:00","2024-02-07T14:00:00",17.294,183.53
"2024-02-07","2024-02-07T14:00:00","2024-02-07T14:30:00",25.483,180.22
"2024-02-07","2024-02-07T14:30:00","2024-02-07T15:00:00",31.116,184.79
"2024-02-07","2024-02-07T15:00:00","2024-02-07T15:30:00",43.073,190.23
"2024-02-07","2024-02-07T15:30:00","2024-02-07T16:00:00",48.582,195.93
"2024-02-07","2024-02-07T16:00:00","2024-02-07T16:30:00",40.553,177.21
"2024-02-07","2024-02-07T16:30:00","2024-02-07T17:00:00",34.613,202.94
"2024-02-07","2024-02-07T17:00:00","2024-02-07T17:30:00",38.954,201.21
"2024-02-07","2024-02-07T17:30:00","2024-02-07T18:00:00",46.133,214.34
"2024-02-07","2024-02-07T18:00:00","2024-02-07T18:30:00",40.241,209.63
"2024-02-07","2024-02-07T18:30:00","2024-02-07T19:00:00",5.996,130.36
"2024-02-07","2024-02-07T19:00:00","2024-02-07T19:30:00",-2.25,117.32
"2024-02-07","2024-02-07T19:30:00","2024-02-07T20:00:00",-21.71,80.37
"2024-02-07","2024-02-07T20:00:00","2024-02-07T20:30:00",-23.907,79.51
"2024-02-07","2024-02-07T20:30:00","2024-02-07T21:00:00",-28.007,70
"2024-02-07","2024-02-07T21:00:00","2024-02-07T21:30:00",-15.392,71.02
"2024-02-07","2024-02-07T21:30:00","2024-02-07T22:00:00",-23.497,69.62
"2024-02-07","2024-02-07T22:00:00","2024-02-07T22:30:00",-13.401,74.26
"2024-02-07","2024-02-07T22:30:00","2024-02-07T23:00:00",-26.77,46.05
"2024-02-08","2024-02-07T23:00:00","2024-02-07T23:30:00",-17.281,40.99
"2024-02-08","2024-02-07T23:30:00","2024-02-08T00:00:00",-10.187,30.92
"2024-02-08","2024-02-08T00:00:00","2024-02-08T00:30:00",10.764,21.98
"2024-02-08","2024-02-08T00:30:00","2024-02-08T01:00:00",-1.226,64.42
"2024-02-08","2024-02-08T01:00:00","2024-02-08T01:30:00",8.257,115.23
"2024-02-08","2024-02-08T01:30:00","2024-02-08T02:00:00",4.134,98.37
"2024-02-08","2024-02-08T02:00:00","2024-02-08T02:30:00",5.772,116.86
"2024-02-08","2024-02-08T02:30:00","2024-02-08T03:00:00",-3.807,21.92
"2024-02-08","2024-02-08T03:00:00","2024-02-08T03:30:00",-1.303,56.1
"2024-02-08","2024-02-08T03:30:00","2024-02-08T04:00:00",-13.595,4.87
"2024-02-08","2024-02-08T04:00:00","2024-02-08T04:30:00",-12.913,-13.57
"2024-02-08","2024-02-08T04:30:00","2024-02-08T05:00:00",-4.204,76.63
"2024-02-08","2024-02-08T05:00:00","2024-02-08T05:30:00",-1.656,54.51
"2024-02-08","2024-02-08T05:30:00","2024-02-08T06:00:00",-3.831,-4.61
"2024-02-08","2024-02-08T06:00:00","2024-02-08T06:30:00",4.136,130.23
"2024-02-08","2024-02-08T06:30:00","2024-02-08T07:00:00",-9.015,63.92
"2024-02-08","2024-02-08T07:00:00","2024-02-08T07:30:00",-6.558,127.21
"2024-02-08","2024-02-08T07:30:00","2024-02-08T08:00:00",34.408,172.77
"2024-02-08","2024-02-08T08:00:00","2024-02-08T08:30:00",23.753,125.36
"2024-02-08","2024-02-08T08:30:00","2024-02-08T09:00:00",18.953,118.98
"2024-02-08","2024-02-08T09:00:00","2024-02-08T09:30:00",19.645,125.14
"2024-02-08","2024-02-08T09:30:00","2024-02-08T10:00:00",42.031,151.79
"2024-02-08","2024-02-08T10:00:00","2024-02-08T10:30:00",43.655,140.78
"2024-02-08","2024-02-08T10:30:00","2024-02-08T11:00:00",29.474,115.37
"2024-02-08","2024-02-08T11:00:00","2024-02-08T11:30:00",22.868,99.25
"2024-02-08","2024-02-08T11:30:00","2024-02-08T12:00:00",16.002,82.5
"2024-02-08","2024-02-08T12:00:00","2024-02-08T12:30:00",4.598,62.57
"2024-02-08","2024-02-08T12:30:00","2024-02-08T13:00:00",-3.86,47.56
"2024-02-08","2024-02-08T13:00:00","2024-02-08T13:30:00",-0.431,77.57
"2024-02-08","2024-02-08T13:30:00","2024-02-08T14:00:00",-0.493,71.09
"2024-02-08","2024-02-08T14:00:00","2024-02-08T14:30:00",-1.665,70.67
"2024-02-08","2024-02-08T14:30:00","2024-02-08T15:00:00",10.204,105.21
"2024-02-08","2024-02-08T15:00:00","2024-02-08T15:30:00",10.275,108.88
"2024-02-08","2024-02-08T15:30:00","2024-02-08T16:00:00",6.497,104.6
"2024-02-08","2024-02-08T16:00:00","2024-02-08T16:30:00",13.971,105.42
"2024-02-08","2024-02-08T16:30:00","2024-02-08T17:00:00",21.173,121.85
"2024-02-08","2024-02-08T17:00:00","2024-02-08T17:30:00",12.297,110
"2024-02-08","2024-02-08T17:30:00","2024-02-08T18:00:00",21.481,137.9
"2024-02-08","2024-02-08T18:00:00","2024-02-08T18:30:00",20.069,162.66
"2024-02-08","2024-02-08T18:30:00","2024-02-08T19:00:00",1.036,110.21
"2024-02-08","2024-02-08T19:00:00","2024-02-08T19:30:00",19.104,169.06
"2024-02-08","2024-02-08T19:30:00","2024-02-08T20:00:00",8.188,141.47
"2024-02-08","2024-02-08T20:00:00","2024-02-08T20:30:00",0.141,158.49
"2024-02-08","2024-02-08T20:30:00","2024-02-08T21:00:00",-10.604,78.07
"2024-02-08","2024-02-08T21:00:00","2024-02-08T21:30:00",-3.592,67.32
"2024-02-08","2024-02-08T21:30:00","2024-02-08T22:00:00",24.103,130.12
"2024-02-08","2024-02-08T22:00:00","2024-02-08T22:30:00",31.692,137.39
"2024-02-08","2024-02-08T22:30:00","2024-02-08T23:00:00",14.536,115.48
"2024-02-09","2024-02-08T23:00:00","2024-02-08T23:30:00",3.052,136.44
"2024-02-09","2024-02-08T23:30:00","2024-02-09T00:00:00",1.438,104.44
"2024-02-09","2024-02-09T00:00:00","2024-02-09T00:30:00",9.058,110.89
"2024-02-09","2024-02-09T00:30:00","2024-02-09T01:00:00",6.501,108.97
"2024-02-09","2024-02-09T01:00:00","2024-02-09T01:30:00",9.655,107.14
